detector,n_bins,n_obs_per_period,alpha,testing_set,time2build,time2predict,tp,tn,fp,fn
Clark,10,96,4,normal,0.23298215866088867,0.05634617805480957,0,51,1,0
Clark,10,96,4,anomalous,0.23298215866088867,0.05974411964416504,8,0,0,44
Clark,10,96,5,normal,0.23943090438842773,0.05573129653930664,0,50,2,0
Clark,10,96,5,anomalous,0.23943090438842773,0.06218600273132324,11,0,0,41
Clark,10,96,6,normal,0.228193998336792,0.06048321723937988,0,49,3,0
Clark,10,96,6,anomalous,0.228193998336792,0.058856964111328125,14,0,0,38
Clark,10,96,7,normal,0.23326492309570312,0.05740094184875488,0,48,4,0
Clark,10,96,7,anomalous,0.23326492309570312,0.05814313888549805,19,0,0,33
Clark,10,96,8,normal,0.2338719367980957,0.05759620666503906,0,48,4,0
Clark,10,96,8,anomalous,0.2338719367980957,0.05911993980407715,22,0,0,30
Clark,10,96,9,normal,0.23601222038269043,0.05649566650390625,0,48,4,0
Clark,10,96,9,anomalous,0.23601222038269043,0.058305978775024414,26,0,0,26
Clark,10,96,10,normal,0.23419904708862305,0.05703616142272949,0,48,4,0
Clark,10,96,10,anomalous,0.23419904708862305,0.06133294105529785,28,0,0,24
Clark,15,96,1,normal,0.273601770401001,0.06585812568664551,0,52,0,0
Clark,15,96,1,anomalous,0.273601770401001,0.06578993797302246,6,0,0,46
Clark,15,96,2,normal,0.27039098739624023,0.06495308876037598,0,52,0,0
Clark,15,96,2,anomalous,0.27039098739624023,0.0700533390045166,18,0,0,34
Clark,15,96,3,normal,0.26834988594055176,0.06433510780334473,0,52,0,0
Clark,15,96,3,anomalous,0.26834988594055176,0.06608986854553223,27,0,0,25
Clark,15,96,4,normal,0.270557165145874,0.06414008140563965,0,52,0,0
Clark,15,96,4,anomalous,0.270557165145874,0.06595611572265625,27,0,0,25
Clark,15,96,5,normal,0.26671600341796875,0.06591200828552246,0,51,1,0
Clark,15,96,5,anomalous,0.26671600341796875,0.06847810745239258,27,0,0,25
Clark,15,96,6,normal,0.26842808723449707,0.06579208374023438,0,51,1,0
Clark,15,96,6,anomalous,0.26842808723449707,0.06923508644104004,28,0,0,24
Clark,15,96,7,normal,0.2699258327484131,0.06502413749694824,0,51,1,0
Clark,15,96,7,anomalous,0.2699258327484131,0.06627607345581055,30,0,0,22
Clark,15,96,8,normal,0.2671489715576172,0.06439709663391113,0,51,1,0
Clark,15,96,8,anomalous,0.2671489715576172,0.06662607192993164,32,0,0,20
Clark,15,96,9,normal,0.26947593688964844,0.06327295303344727,0,50,2,0
Clark,15,96,9,anomalous,0.26947593688964844,0.0688939094543457,35,0,0,17
Clark,15,96,10,normal,0.2653167247772217,0.06640410423278809,0,49,3,0
Clark,15,96,10,anomalous,0.2653167247772217,0.06704497337341309,37,0,0,15
Clark,20,96,1,normal,0.304750919342041,0.07331299781799316,0,52,0,0
Clark,20,96,1,anomalous,0.304750919342041,0.07584095001220703,5,0,0,47
Clark,20,96,2,normal,0.2982962131500244,0.07509493827819824,0,51,1,0
Clark,20,96,2,anomalous,0.2982962131500244,0.08007192611694336,18,0,0,34
Clark,20,96,3,normal,0.3038899898529053,0.07373523712158203,0,50,2,0
Clark,20,96,3,anomalous,0.3038899898529053,0.07795095443725586,21,0,0,31
Clark,20,96,4,normal,0.2969357967376709,0.07316994667053223,0,50,2,0
Clark,20,96,4,anomalous,0.2969357967376709,0.07612800598144531,23,0,0,29
Clark,20,96,5,normal,0.296375036239624,0.07110285758972168,0,50,2,0
Clark,20,96,5,anomalous,0.296375036239624,0.07631516456604004,23,0,0,29
Clark,20,96,6,normal,0.3046000003814697,0.07398128509521484,0,49,3,0
Clark,20,96,6,anomalous,0.3046000003814697,0.07472610473632812,25,0,0,27
Clark,20,96,7,normal,0.3042137622833252,0.07127189636230469,0,48,4,0
Clark,20,96,7,anomalous,0.3042137622833252,0.07478690147399902,29,0,0,23
Clark,20,96,8,normal,0.29795289039611816,0.07357382774353027,0,48,4,0
Clark,20,96,8,anomalous,0.29795289039611816,0.07826876640319824,30,0,0,22
Clark,20,96,9,normal,0.3058469295501709,0.07486701011657715,0,47,5,0
Clark,20,96,9,anomalous,0.3058469295501709,0.07467007637023926,34,0,0,18
Clark,20,96,10,normal,0.30579209327697754,0.07383298873901367,0,47,5,0
Clark,20,96,10,anomalous,0.30579209327697754,0.07644200325012207,38,0,0,14
Clark,25,96,1,normal,0.3380250930786133,0.08047080039978027,0,52,0,0
Clark,25,96,1,anomalous,0.3380250930786133,0.08557987213134766,11,0,0,41
Clark,25,96,2,normal,0.36071300506591797,0.08186888694763184,0,51,1,0
Clark,25,96,2,anomalous,0.36071300506591797,0.0895998477935791,31,0,0,21
Clark,25,96,3,normal,0.35011720657348633,0.08445405960083008,0,51,1,0
Clark,25,96,3,anomalous,0.35011720657348633,0.08650994300842285,34,0,0,18
Clark,25,96,4,normal,0.3438432216644287,0.08393096923828125,0,51,1,0
Clark,25,96,4,anomalous,0.3438432216644287,0.0871877670288086,35,0,0,17
Clark,25,96,5,normal,0.34390807151794434,0.08543205261230469,0,49,3,0
Clark,25,96,5,anomalous,0.34390807151794434,0.09242010116577148,40,0,0,12
Clark,25,96,6,normal,0.33431315422058105,0.08044075965881348,0,49,3,0
Clark,25,96,6,anomalous,0.33431315422058105,0.08664083480834961,41,0,0,11
Clark,25,96,7,normal,0.3513450622558594,0.08229494094848633,0,48,4,0
Clark,25,96,7,anomalous,0.3513450622558594,0.08754301071166992,42,0,0,10
Clark,25,96,8,normal,0.33963704109191895,0.0830678939819336,0,47,5,0
Clark,25,96,8,anomalous,0.33963704109191895,0.08807778358459473,43,0,0,9
Clark,25,96,9,normal,0.3486011028289795,0.08256721496582031,0,47,5,0
Clark,25,96,9,anomalous,0.3486011028289795,0.08865785598754883,43,0,0,9
Clark,25,96,10,normal,0.3364908695220947,0.11800408363342285,0,47,5,0
Clark,25,96,10,anomalous,0.3364908695220947,0.10404396057128906,43,0,0,9
Clark,30,96,1,normal,0.40891599655151367,0.10805892944335938,0,52,0,0
Clark,30,96,1,anomalous,0.40891599655151367,0.10258102416992188,14,0,0,38
Clark,30,96,2,normal,0.3774268627166748,0.09772300720214844,0,50,2,0
Clark,30,96,2,anomalous,0.3774268627166748,0.10083508491516113,24,0,0,28
Clark,30,96,3,normal,0.39478516578674316,0.10309791564941406,0,50,2,0
Clark,30,96,3,anomalous,0.39478516578674316,0.09573912620544434,26,0,0,26
Clark,30,96,4,normal,0.399461030960083,0.09225201606750488,0,50,2,0
Clark,30,96,4,anomalous,0.399461030960083,0.09434700012207031,29,0,0,23
Clark,30,96,5,normal,0.3702690601348877,0.09007620811462402,0,47,5,0
Clark,30,96,5,anomalous,0.3702690601348877,0.09629178047180176,35,0,0,17
Clark,30,96,6,normal,0.3835930824279785,0.09444308280944824,0,46,6,0
Clark,30,96,6,anomalous,0.3835930824279785,0.09406590461730957,42,0,0,10
Clark,30,96,7,normal,0.3782668113708496,0.09101724624633789,0,46,6,0
Clark,30,96,7,anomalous,0.3782668113708496,0.0933377742767334,43,0,0,9
Clark,30,96,8,normal,0.38258981704711914,0.08986973762512207,0,45,7,0
Clark,30,96,8,anomalous,0.38258981704711914,0.09525179862976074,48,0,0,4
Clark,30,96,9,normal,0.3819239139556885,0.09142613410949707,0,44,8,0
Clark,30,96,9,anomalous,0.3819239139556885,0.0936729907989502,49,0,0,3
Clark,30,96,10,normal,0.3761789798736572,0.09172892570495605,0,42,10,0
Clark,30,96,10,anomalous,0.3761789798736572,0.09529805183410645,49,0,0,3
Clark,35,96,1,normal,0.4115018844604492,0.09924769401550293,0,50,2,0
Clark,35,96,1,anomalous,0.4115018844604492,0.10521483421325684,19,0,0,33
Clark,35,96,2,normal,0.41460299491882324,0.10349798202514648,0,49,3,0
Clark,35,96,2,anomalous,0.41460299491882324,0.1044473648071289,25,0,0,27
Clark,35,96,3,normal,0.4217989444732666,0.0998222827911377,0,49,3,0
Clark,35,96,3,anomalous,0.4217989444732666,0.1079258918762207,28,0,0,24
Clark,35,96,4,normal,0.42359280586242676,0.11084508895874023,0,47,5,0
Clark,35,96,4,anomalous,0.42359280586242676,0.1029362678527832,29,0,0,23
Clark,35,96,5,normal,0.41666388511657715,0.10339617729187012,0,46,6,0
Clark,35,96,5,anomalous,0.41666388511657715,0.10668087005615234,39,0,0,13
Clark,35,96,6,normal,0.4194810390472412,0.09865021705627441,0,46,6,0
Clark,35,96,6,anomalous,0.4194810390472412,0.10547709465026855,42,0,0,10
Clark,35,96,7,normal,0.4102001190185547,0.09963107109069824,0,45,7,0
Clark,35,96,7,anomalous,0.4102001190185547,0.10328197479248047,42,0,0,10
Clark,35,96,8,normal,0.4127640724182129,0.09887814521789551,0,44,8,0
Clark,35,96,8,anomalous,0.4127640724182129,0.10477495193481445,43,0,0,9
Clark,35,96,9,normal,0.4182169437408447,0.10429096221923828,0,43,9,0
Clark,35,96,9,anomalous,0.4182169437408447,0.10253429412841797,44,0,0,8
Clark,35,96,10,normal,0.4269728660583496,0.10577106475830078,0,43,9,0
Clark,35,96,10,anomalous,0.4269728660583496,0.10922479629516602,47,0,0,5
Clark,40,96,1,normal,0.4569568634033203,0.11211228370666504,0,52,0,0
Clark,40,96,1,anomalous,0.4569568634033203,0.11619305610656738,11,0,0,41
Clark,40,96,2,normal,0.4532029628753662,0.1091010570526123,0,51,1,0
Clark,40,96,2,anomalous,0.4532029628753662,0.1136312484741211,16,0,0,36
Clark,40,96,3,normal,0.4661881923675537,0.11219000816345215,0,50,2,0
Clark,40,96,3,anomalous,0.4661881923675537,0.11401581764221191,25,0,0,27
Clark,40,96,4,normal,0.46227478981018066,0.1131749153137207,0,47,5,0
Clark,40,96,4,anomalous,0.46227478981018066,0.11454367637634277,32,0,0,20
Clark,40,96,5,normal,0.4599771499633789,0.11050987243652344,0,46,6,0
Clark,40,96,5,anomalous,0.4599771499633789,0.11374616622924805,34,0,0,18
Clark,40,96,6,normal,0.46180105209350586,0.10861802101135254,0,46,6,0
Clark,40,96,6,anomalous,0.46180105209350586,0.11346721649169922,37,0,0,15
Clark,40,96,7,normal,0.45743417739868164,0.10896706581115723,0,45,7,0
Clark,40,96,7,anomalous,0.45743417739868164,0.11404800415039062,41,0,0,11
Clark,40,96,8,normal,0.45717811584472656,0.11012387275695801,0,44,8,0
Clark,40,96,8,anomalous,0.45717811584472656,0.11511611938476562,41,0,0,11
Clark,40,96,9,normal,0.4494798183441162,0.11870622634887695,0,44,8,0
Clark,40,96,9,anomalous,0.4494798183441162,0.11412501335144043,42,0,0,10
Clark,40,96,10,normal,0.44801783561706543,0.10886979103088379,0,44,8,0
Clark,40,96,10,anomalous,0.44801783561706543,0.11369204521179199,43,0,0,9
Clark,45,96,1,normal,0.4959530830383301,0.11937594413757324,0,49,3,0
Clark,45,96,1,anomalous,0.4959530830383301,0.1207742691040039,22,0,0,30
Clark,45,96,2,normal,0.4949502944946289,0.12498784065246582,0,49,3,0
Clark,45,96,2,anomalous,0.4949502944946289,0.12223291397094727,22,0,0,30
Clark,45,96,3,normal,0.4877631664276123,0.11873412132263184,0,45,7,0
Clark,45,96,3,anomalous,0.4877631664276123,0.12369894981384277,33,0,0,19
Clark,45,96,4,normal,0.5027997493743896,0.11986589431762695,0,44,8,0
Clark,45,96,4,anomalous,0.5027997493743896,0.12731003761291504,34,0,0,18
Clark,45,96,5,normal,0.48753881454467773,0.12104010581970215,0,44,8,0
Clark,45,96,5,anomalous,0.48753881454467773,0.12232017517089844,36,0,0,16
Clark,45,96,6,normal,0.4977457523345947,0.11618804931640625,0,44,8,0
Clark,45,96,6,anomalous,0.4977457523345947,0.12462115287780762,38,0,0,14
Clark,45,96,7,normal,0.48873400688171387,0.11974596977233887,0,44,8,0
Clark,45,96,7,anomalous,0.48873400688171387,0.12393903732299805,39,0,0,13
Clark,45,96,8,normal,0.49945497512817383,0.12159419059753418,0,43,9,0
Clark,45,96,8,anomalous,0.49945497512817383,0.12686395645141602,40,0,0,12
Clark,45,96,9,normal,0.5001959800720215,0.12072920799255371,0,43,9,0
Clark,45,96,9,anomalous,0.5001959800720215,0.12672686576843262,42,0,0,10
Clark,45,96,10,normal,0.4993917942047119,0.1194300651550293,0,42,10,0
Clark,45,96,10,anomalous,0.4993917942047119,0.1279468536376953,42,0,0,10
Clark,50,96,1,normal,0.5404658317565918,0.12943100929260254,0,50,2,0
Clark,50,96,1,anomalous,0.5404658317565918,0.12858915328979492,14,0,0,38
Clark,50,96,2,normal,0.5308549404144287,0.13203096389770508,0,50,2,0
Clark,50,96,2,anomalous,0.5308549404144287,0.13581109046936035,14,0,0,38
Clark,50,96,3,normal,0.5350730419158936,0.13301682472229004,0,47,5,0
Clark,50,96,3,anomalous,0.5350730419158936,0.13232994079589844,25,0,0,27
Clark,50,96,4,normal,0.5338366031646729,0.13033699989318848,0,47,5,0
Clark,50,96,4,anomalous,0.5338366031646729,0.14055109024047852,28,0,0,24
Clark,50,96,5,normal,0.5296630859375,0.12906885147094727,0,46,6,0
Clark,50,96,5,anomalous,0.5296630859375,0.13260793685913086,31,0,0,21
Clark,50,96,6,normal,0.5333609580993652,0.12621378898620605,0,44,8,0
Clark,50,96,6,anomalous,0.5333609580993652,0.13625383377075195,35,0,0,17
Clark,50,96,7,normal,0.5330021381378174,0.12961792945861816,0,44,8,0
Clark,50,96,7,anomalous,0.5330021381378174,0.13314199447631836,35,0,0,17
Clark,50,96,8,normal,0.5400292873382568,0.1263737678527832,0,43,9,0
Clark,50,96,8,anomalous,0.5400292873382568,0.1336219310760498,38,0,0,14
Clark,50,96,9,normal,0.5389361381530762,0.13095593452453613,0,43,9,0
Clark,50,96,9,anomalous,0.5389361381530762,0.1332712173461914,39,0,0,13
Clark,50,96,10,normal,0.5367438793182373,0.12918806076049805,0,42,10,0
Clark,50,96,10,anomalous,0.5367438793182373,0.13570475578308105,40,0,0,12
Clark,5,168,1,normal,0.12469792366027832,0.032035112380981445,0,29,1,0
Clark,5,168,1,anomalous,0.12469792366027832,0.03125929832458496,0,0,0,30
Clark,5,168,2,normal,0.1257779598236084,0.03149080276489258,0,29,1,0
Clark,5,168,2,anomalous,0.1257779598236084,0.03366398811340332,0,0,0,30
Clark,5,168,3,normal,0.1361699104309082,0.031648874282836914,0,29,1,0
Clark,5,168,3,anomalous,0.1361699104309082,0.031970977783203125,1,0,0,29
Clark,5,168,4,normal,0.13367986679077148,0.030633926391601562,0,29,1,0
Clark,5,168,4,anomalous,0.13367986679077148,0.031131744384765625,3,0,0,27
Clark,5,168,5,normal,0.13238906860351562,0.032276153564453125,0,29,1,0
Clark,5,168,5,anomalous,0.13238906860351562,0.03258395195007324,3,0,0,27
Clark,5,168,6,normal,0.13245105743408203,0.03181099891662598,0,28,2,0
Clark,5,168,6,anomalous,0.13245105743408203,0.033399105072021484,6,0,0,24
Clark,5,168,7,normal,0.13652610778808594,0.033271074295043945,0,28,2,0
Clark,5,168,7,anomalous,0.13652610778808594,0.03479576110839844,6,0,0,24
Clark,5,168,8,normal,0.13330292701721191,0.03627586364746094,0,28,2,0
Clark,5,168,8,anomalous,0.13330292701721191,0.03474998474121094,6,0,0,24
Clark,5,168,9,normal,0.13551115989685059,0.03286290168762207,0,28,2,0
Clark,5,168,9,anomalous,0.13551115989685059,0.03349494934082031,7,0,0,23
Clark,5,168,10,normal,0.13349509239196777,0.03129911422729492,0,28,2,0
Clark,5,168,10,anomalous,0.13349509239196777,0.03269314765930176,9,0,0,21
Clark,10,168,1,normal,0.15027999877929688,0.03660416603088379,0,29,1,0
Clark,10,168,1,anomalous,0.15027999877929688,0.03676605224609375,10,0,0,20
Clark,10,168,2,normal,0.15204596519470215,0.03584909439086914,0,29,1,0
Clark,10,168,2,anomalous,0.15204596519470215,0.036978960037231445,11,0,0,19
Clark,10,168,3,normal,0.1518876552581787,0.03678488731384277,0,29,1,0
Clark,10,168,3,anomalous,0.1518876552581787,0.037492990493774414,13,0,0,17
Clark,10,168,4,normal,0.15400385856628418,0.0369572639465332,0,29,1,0
Clark,10,168,4,anomalous,0.15400385856628418,0.03723311424255371,13,0,0,17
Clark,10,168,5,normal,0.15027785301208496,0.03838777542114258,0,29,1,0
Clark,10,168,5,anomalous,0.15027785301208496,0.03967404365539551,13,0,0,17
Clark,10,168,6,normal,0.15746498107910156,0.036901235580444336,0,29,1,0
Clark,10,168,6,anomalous,0.15746498107910156,0.036993980407714844,13,0,0,17
Clark,10,168,7,normal,0.15293574333190918,0.03572201728820801,0,28,2,0
Clark,10,168,7,anomalous,0.15293574333190918,0.038468122482299805,14,0,0,16
Clark,10,168,8,normal,0.1539163589477539,0.039552927017211914,0,28,2,0
Clark,10,168,8,anomalous,0.1539163589477539,0.036895036697387695,15,0,0,15
Clark,10,168,9,normal,0.153886079788208,0.03630495071411133,0,28,2,0
Clark,10,168,9,anomalous,0.153886079788208,0.037930965423583984,15,0,0,15
Clark,10,168,10,normal,0.15067481994628906,0.03911924362182617,0,28,2,0
Clark,10,168,10,anomalous,0.15067481994628906,0.03768420219421387,16,0,0,14
Clark,15,168,1,normal,0.17316389083862305,0.04200005531311035,0,29,1,0
Clark,15,168,1,anomalous,0.17316389083862305,0.042394161224365234,12,0,0,18
Clark,15,168,2,normal,0.17328405380249023,0.042771100997924805,0,29,1,0
Clark,15,168,2,anomalous,0.17328405380249023,0.04244565963745117,16,0,0,14
Clark,15,168,3,normal,0.172637939453125,0.046959877014160156,0,29,1,0
Clark,15,168,3,anomalous,0.172637939453125,0.049902915954589844,18,0,0,12
Clark,15,168,4,normal,0.17533326148986816,0.04137396812438965,0,29,1,0
Clark,15,168,4,anomalous,0.17533326148986816,0.0423738956451416,18,0,0,12
Clark,15,168,5,normal,0.1804361343383789,0.07918214797973633,0,29,1,0
Clark,15,168,5,anomalous,0.1804361343383789,0.04290199279785156,20,0,0,10
Clark,15,168,6,normal,0.1730790138244629,0.04203915596008301,0,29,1,0
Clark,15,168,6,anomalous,0.1730790138244629,0.041719913482666016,20,0,0,10
Clark,15,168,7,normal,0.16986393928527832,0.04159998893737793,0,29,1,0
Clark,15,168,7,anomalous,0.16986393928527832,0.04642486572265625,20,0,0,10
Clark,15,168,8,normal,0.16972732543945312,0.04273486137390137,0,29,1,0
Clark,15,168,8,anomalous,0.16972732543945312,0.04186081886291504,20,0,0,10
Clark,15,168,9,normal,0.1696016788482666,0.04229092597961426,0,29,1,0
Clark,15,168,9,anomalous,0.1696016788482666,0.042926788330078125,20,0,0,10
Clark,15,168,10,normal,0.1665787696838379,0.04234790802001953,0,29,1,0
Clark,15,168,10,anomalous,0.1665787696838379,0.04217696189880371,21,0,0,9
Clark,20,168,1,normal,0.1917707920074463,0.047962188720703125,0,30,0,0
Clark,20,168,1,anomalous,0.1917707920074463,0.04958009719848633,5,0,0,25
Clark,20,168,2,normal,0.1909339427947998,0.04722309112548828,0,30,0,0
Clark,20,168,2,anomalous,0.1909339427947998,0.04664301872253418,13,0,0,17
Clark,20,168,3,normal,0.19567179679870605,0.04754781723022461,0,29,1,0
Clark,20,168,3,anomalous,0.19567179679870605,0.04931211471557617,16,0,0,14
Clark,20,168,4,normal,0.18585872650146484,0.04752922058105469,0,28,2,0
Clark,20,168,4,anomalous,0.18585872650146484,0.05098295211791992,17,0,0,13
Clark,20,168,5,normal,0.1911623477935791,0.04778409004211426,0,28,2,0
Clark,20,168,5,anomalous,0.1911623477935791,0.047646284103393555,21,0,0,9
Clark,20,168,6,normal,0.19269299507141113,0.046952247619628906,0,28,2,0
Clark,20,168,6,anomalous,0.19269299507141113,0.048773765563964844,22,0,0,8
Clark,20,168,7,normal,0.1960911750793457,0.04759979248046875,0,28,2,0
Clark,20,168,7,anomalous,0.1960911750793457,0.047226905822753906,22,0,0,8
Clark,20,168,8,normal,0.19408273696899414,0.04749798774719238,0,28,2,0
Clark,20,168,8,anomalous,0.19408273696899414,0.04909801483154297,22,0,0,8
Clark,20,168,9,normal,0.1859140396118164,0.047104835510253906,0,28,2,0
Clark,20,168,9,anomalous,0.1859140396118164,0.05059933662414551,23,0,0,7
Clark,20,168,10,normal,0.19270801544189453,0.04515194892883301,0,28,2,0
Clark,20,168,10,anomalous,0.19270801544189453,0.0483400821685791,23,0,0,7
Clark,25,168,1,normal,0.21767401695251465,0.0531461238861084,0,30,0,0
Clark,25,168,1,anomalous,0.21767401695251465,0.05225396156311035,18,0,0,12
Clark,25,168,2,normal,0.2098219394683838,0.05122017860412598,0,30,0,0
Clark,25,168,2,anomalous,0.2098219394683838,0.0544428825378418,25,0,0,5
Clark,25,168,3,normal,0.21865320205688477,0.05389595031738281,0,30,0,0
Clark,25,168,3,anomalous,0.21865320205688477,0.05376386642456055,26,0,0,4
Clark,25,168,4,normal,0.21564602851867676,0.05320310592651367,0,30,0,0
Clark,25,168,4,anomalous,0.21564602851867676,0.05382490158081055,27,0,0,3
Clark,25,168,5,normal,0.209367036819458,0.05171799659729004,0,30,0,0
Clark,25,168,5,anomalous,0.209367036819458,0.054376840591430664,28,0,0,2
Clark,25,168,6,normal,0.21315789222717285,0.05335807800292969,0,30,0,0
Clark,25,168,6,anomalous,0.21315789222717285,0.05483198165893555,28,0,0,2
Clark,25,168,7,normal,0.22091317176818848,0.052841901779174805,0,30,0,0
Clark,25,168,7,anomalous,0.22091317176818848,0.055589914321899414,28,0,0,2
Clark,25,168,8,normal,0.21195602416992188,0.05299520492553711,0,30,0,0
Clark,25,168,8,anomalous,0.21195602416992188,0.056075096130371094,28,0,0,2
Clark,25,168,9,normal,0.21572518348693848,0.052825927734375,0,29,1,0
Clark,25,168,9,anomalous,0.21572518348693848,0.053949832916259766,29,0,0,1
Clark,25,168,10,normal,0.21491193771362305,0.05181288719177246,0,29,1,0
Clark,25,168,10,anomalous,0.21491193771362305,0.05541682243347168,29,0,0,1
Clark,30,168,1,normal,0.2353222370147705,0.05785679817199707,0,30,0,0
Clark,30,168,1,anomalous,0.2353222370147705,0.06103324890136719,23,0,0,7
Clark,30,168,2,normal,0.23439311981201172,0.05905628204345703,0,30,0,0
Clark,30,168,2,anomalous,0.23439311981201172,0.05928921699523926,29,0,0,1
Clark,30,168,3,normal,0.2337648868560791,0.05834174156188965,0,30,0,0
Clark,30,168,3,anomalous,0.2337648868560791,0.060021162033081055,29,0,0,1
