detector,n_bins,n_obs_per_period,alpha,testing_set,time_model_creation,time_model_prediction,n_tp,n_tn,n_fp,n_fn
Hamming,10,336,8,normal,0.10473299026489258,0.02669215202331543,0,14,1,0
Hamming,10,336,8,anomalous,0.10473299026489258,0.0319058895111084,8,0,0,7
Hamming,10,336,9,normal,0.104949951171875,0.026561975479125977,0,14,1,0
Hamming,10,336,9,anomalous,0.104949951171875,0.026968002319335938,8,0,0,7
Hamming,10,336,10,normal,0.1056210994720459,0.026634931564331055,0,14,1,0
Hamming,10,336,10,anomalous,0.1056210994720459,0.027047395706176758,8,0,0,7
Hamming,15,336,1,normal,0.11639285087585449,0.030708789825439453,0,14,1,0
Hamming,15,336,1,anomalous,0.11639285087585449,0.030661821365356445,8,0,0,7
Hamming,15,336,2,normal,0.11565017700195312,0.030225038528442383,0,14,1,0
Hamming,15,336,2,anomalous,0.11565017700195312,0.03190183639526367,10,0,0,5
Hamming,15,336,3,normal,0.11490678787231445,0.030415773391723633,0,14,1,0
Hamming,15,336,3,anomalous,0.11490678787231445,0.030668020248413086,10,0,0,5
Hamming,15,336,4,normal,0.1237328052520752,0.030993223190307617,0,13,2,0
Hamming,15,336,4,anomalous,0.1237328052520752,0.031121015548706055,10,0,0,5
Hamming,15,336,5,normal,0.1168818473815918,0.030406713485717773,0,13,2,0
Hamming,15,336,5,anomalous,0.1168818473815918,0.03068089485168457,10,0,0,5
Hamming,15,336,6,normal,0.11608171463012695,0.030162811279296875,0,13,2,0
Hamming,15,336,6,anomalous,0.11608171463012695,0.030713796615600586,10,0,0,5
Hamming,15,336,7,normal,0.11961913108825684,0.030278921127319336,0,13,2,0
Hamming,15,336,7,anomalous,0.11961913108825684,0.030738115310668945,10,0,0,5
Hamming,15,336,8,normal,0.11621379852294922,0.03007793426513672,0,13,2,0
Hamming,15,336,8,anomalous,0.11621379852294922,0.03069591522216797,10,0,0,5
Hamming,15,336,9,normal,0.11675190925598145,0.03403019905090332,0,13,2,0
Hamming,15,336,9,anomalous,0.11675190925598145,0.032206058502197266,10,0,0,5
Hamming,15,336,10,normal,0.12026715278625488,0.03101205825805664,0,13,2,0
Hamming,15,336,10,anomalous,0.12026715278625488,0.030849218368530273,10,0,0,5
Hamming,20,336,1,normal,0.12856602668762207,0.03380990028381348,0,15,0,0
Hamming,20,336,1,anomalous,0.12856602668762207,0.03550100326538086,9,0,0,6
Hamming,20,336,2,normal,0.13491296768188477,0.03384590148925781,0,15,0,0
Hamming,20,336,2,anomalous,0.13491296768188477,0.0351412296295166,10,0,0,5
Hamming,20,336,3,normal,0.1338329315185547,0.03361988067626953,0,15,0,0
Hamming,20,336,3,anomalous,0.1338329315185547,0.03572702407836914,10,0,0,5
Hamming,20,336,4,normal,0.13874125480651855,0.03474617004394531,0,15,0,0
Hamming,20,336,4,anomalous,0.13874125480651855,0.03599119186401367,10,0,0,5
Hamming,20,336,5,normal,0.1347179412841797,0.03383970260620117,0,15,0,0
Hamming,20,336,5,anomalous,0.1347179412841797,0.035600900650024414,10,0,0,5
Hamming,20,336,6,normal,0.13239598274230957,0.034236907958984375,0,15,0,0
Hamming,20,336,6,anomalous,0.13239598274230957,0.03542304039001465,10,0,0,5
Hamming,20,336,7,normal,0.13248300552368164,0.03490185737609863,0,14,1,0
Hamming,20,336,7,anomalous,0.13248300552368164,0.035398244857788086,11,0,0,4
Hamming,20,336,8,normal,0.13285398483276367,0.03395414352416992,0,14,1,0
Hamming,20,336,8,anomalous,0.13285398483276367,0.035151004791259766,11,0,0,4
Hamming,20,336,9,normal,0.13979601860046387,0.03362083435058594,0,14,1,0
Hamming,20,336,9,anomalous,0.13979601860046387,0.03461909294128418,11,0,0,4
Hamming,20,336,10,normal,0.1320497989654541,0.03397202491760254,0,14,1,0
Hamming,20,336,10,anomalous,0.1320497989654541,0.03525495529174805,11,0,0,4
Hamming,25,336,1,normal,0.14720416069030762,0.03770804405212402,0,15,0,0
Hamming,25,336,1,anomalous,0.14720416069030762,0.03958415985107422,10,0,0,5
Hamming,25,336,2,normal,0.1470639705657959,0.03748917579650879,0,14,1,0
Hamming,25,336,2,anomalous,0.1470639705657959,0.03942608833312988,11,0,0,4
Hamming,25,336,3,normal,0.15318799018859863,0.038599252700805664,0,14,1,0
Hamming,25,336,3,anomalous,0.15318799018859863,0.03956484794616699,11,0,0,4
Hamming,25,336,4,normal,0.14858102798461914,0.03741598129272461,0,14,1,0
Hamming,25,336,4,anomalous,0.14858102798461914,0.039591073989868164,11,0,0,4
Hamming,25,336,5,normal,0.14629006385803223,0.03977608680725098,0,14,1,0
Hamming,25,336,5,anomalous,0.14629006385803223,0.04005765914916992,11,0,0,4
Hamming,25,336,6,normal,0.14821195602416992,0.03796100616455078,0,13,2,0
Hamming,25,336,6,anomalous,0.14821195602416992,0.039411067962646484,11,0,0,4
Hamming,25,336,7,normal,0.14646697044372559,0.044001102447509766,0,13,2,0
Hamming,25,336,7,anomalous,0.14646697044372559,0.04131197929382324,11,0,0,4
Hamming,25,336,8,normal,0.14928603172302246,0.037805795669555664,0,13,2,0
Hamming,25,336,8,anomalous,0.14928603172302246,0.039682865142822266,11,0,0,4
Hamming,25,336,9,normal,0.147446870803833,0.03740072250366211,0,13,2,0
Hamming,25,336,9,anomalous,0.147446870803833,0.03930020332336426,11,0,0,4
Hamming,25,336,10,normal,0.14730405807495117,0.03888893127441406,0,13,2,0
Hamming,25,336,10,anomalous,0.14730405807495117,0.03938722610473633,11,0,0,4
Hamming,30,336,1,normal,0.16080713272094727,0.04118084907531738,0,14,1,0
Hamming,30,336,1,anomalous,0.16080713272094727,0.048883914947509766,10,0,0,5
Hamming,30,336,2,normal,0.1604321002960205,0.04178500175476074,0,14,1,0
Hamming,30,336,2,anomalous,0.1604321002960205,0.043170928955078125,10,0,0,5
Hamming,30,336,3,normal,0.1613013744354248,0.0416412353515625,0,14,1,0
Hamming,30,336,3,anomalous,0.1613013744354248,0.04326009750366211,10,0,0,5
Hamming,30,336,4,normal,0.1606740951538086,0.04119586944580078,0,14,1,0
Hamming,30,336,4,anomalous,0.1606740951538086,0.04352116584777832,10,0,0,5
Hamming,30,336,5,normal,0.1594371795654297,0.04724621772766113,0,14,1,0
Hamming,30,336,5,anomalous,0.1594371795654297,0.04580974578857422,10,0,0,5
Hamming,30,336,6,normal,0.16013288497924805,0.04138898849487305,0,14,1,0
Hamming,30,336,6,anomalous,0.16013288497924805,0.043746232986450195,10,0,0,5
Hamming,30,336,7,normal,0.16001319885253906,0.041795969009399414,0,14,1,0
Hamming,30,336,7,anomalous,0.16001319885253906,0.04335808753967285,10,0,0,5
Hamming,30,336,8,normal,0.16165900230407715,0.04142880439758301,0,14,1,0
Hamming,30,336,8,anomalous,0.16165900230407715,0.04335784912109375,10,0,0,5
Hamming,30,336,9,normal,0.15971803665161133,0.04661297798156738,0,14,1,0
Hamming,30,336,9,anomalous,0.15971803665161133,0.04439878463745117,10,0,0,5
Hamming,30,336,10,normal,0.16153907775878906,0.04129672050476074,0,14,1,0
Hamming,30,336,10,anomalous,0.16153907775878906,0.043489933013916016,10,0,0,5
Hamming,35,336,1,normal,0.17583799362182617,0.046279191970825195,0,15,0,0
Hamming,35,336,1,anomalous,0.17583799362182617,0.04710197448730469,9,0,0,6
Hamming,35,336,2,normal,0.17529702186584473,0.04498028755187988,0,15,0,0
Hamming,35,336,2,anomalous,0.17529702186584473,0.04995608329772949,9,0,0,6
Hamming,35,336,3,normal,0.18174433708190918,0.04585075378417969,0,15,0,0
Hamming,35,336,3,anomalous,0.18174433708190918,0.05047011375427246,9,0,0,6
Hamming,35,336,4,normal,0.17334890365600586,0.04521584510803223,0,15,0,0
Hamming,35,336,4,anomalous,0.17334890365600586,0.04708385467529297,9,0,0,6
Hamming,35,336,5,normal,0.17424631118774414,0.04607415199279785,0,15,0,0
Hamming,35,336,5,anomalous,0.17424631118774414,0.047081947326660156,9,0,0,6
Hamming,35,336,6,normal,0.1749880313873291,0.04517388343811035,0,14,1,0
Hamming,35,336,6,anomalous,0.1749880313873291,0.05335569381713867,10,0,0,5
Hamming,35,336,7,normal,0.17616629600524902,0.04524517059326172,0,14,1,0
Hamming,35,336,7,anomalous,0.17616629600524902,0.04727292060852051,10,0,0,5
Hamming,35,336,8,normal,0.17447710037231445,0.04534912109375,0,13,2,0
Hamming,35,336,8,anomalous,0.17447710037231445,0.04929614067077637,10,0,0,5
Hamming,35,336,9,normal,0.1751711368560791,0.04511427879333496,0,13,2,0
Hamming,35,336,9,anomalous,0.1751711368560791,0.04721784591674805,10,0,0,5
Hamming,35,336,10,normal,0.17854905128479004,0.046314239501953125,0,13,2,0
Hamming,35,336,10,anomalous,0.17854905128479004,0.04729604721069336,10,0,0,5
Hamming,40,336,1,normal,0.19070100784301758,0.049202919006347656,0,14,1,0
Hamming,40,336,1,anomalous,0.19070100784301758,0.05316877365112305,10,0,0,5
Hamming,40,336,2,normal,0.1907801628112793,0.0503239631652832,0,14,1,0
Hamming,40,336,2,anomalous,0.1907801628112793,0.05180096626281738,10,0,0,5
Hamming,40,336,3,normal,0.18898296356201172,0.05624079704284668,0,13,2,0
Hamming,40,336,3,anomalous,0.18898296356201172,0.05319809913635254,10,0,0,5
Hamming,40,336,4,normal,0.19066810607910156,0.04970598220825195,0,13,2,0
Hamming,40,336,4,anomalous,0.19066810607910156,0.05260276794433594,10,0,0,5
Hamming,40,336,5,normal,0.18911099433898926,0.04916191101074219,0,13,2,0
Hamming,40,336,5,anomalous,0.18911099433898926,0.05182600021362305,10,0,0,5
Hamming,40,336,6,normal,0.18973588943481445,0.048995256423950195,0,13,2,0
Hamming,40,336,6,anomalous,0.18973588943481445,0.05113387107849121,10,0,0,5
Hamming,40,336,7,normal,0.19730305671691895,0.048731327056884766,0,13,2,0
Hamming,40,336,7,anomalous,0.19730305671691895,0.052850961685180664,10,0,0,5
Hamming,40,336,8,normal,0.18803834915161133,0.049340009689331055,0,13,2,0
Hamming,40,336,8,anomalous,0.18803834915161133,0.05296492576599121,10,0,0,5
Hamming,40,336,9,normal,0.18905186653137207,0.04902029037475586,0,13,2,0
Hamming,40,336,9,anomalous,0.18905186653137207,0.05379199981689453,10,0,0,5
Hamming,40,336,10,normal,0.19679594039916992,0.049616336822509766,0,13,2,0
Hamming,40,336,10,anomalous,0.19679594039916992,0.054231882095336914,10,0,0,5
Hamming,45,336,1,normal,0.2042701244354248,0.053133249282836914,0,14,1,0
Hamming,45,336,1,anomalous,0.2042701244354248,0.05703115463256836,10,0,0,5
Hamming,45,336,2,normal,0.20538020133972168,0.05332493782043457,0,14,1,0
Hamming,45,336,2,anomalous,0.20538020133972168,0.056482791900634766,10,0,0,5
Hamming,45,336,3,normal,0.2128770351409912,0.053869009017944336,0,14,1,0
Hamming,45,336,3,anomalous,0.2128770351409912,0.05724787712097168,10,0,0,5
Hamming,45,336,4,normal,0.20390892028808594,0.053034305572509766,0,14,1,0
Hamming,45,336,4,anomalous,0.20390892028808594,0.056150197982788086,10,0,0,5
Hamming,45,336,5,normal,0.2055501937866211,0.0533599853515625,0,14,1,0
Hamming,45,336,5,anomalous,0.2055501937866211,0.05663490295410156,10,0,0,5
Hamming,45,336,6,normal,0.21015191078186035,0.05344700813293457,0,14,1,0
Hamming,45,336,6,anomalous,0.21015191078186035,0.05779600143432617,10,0,0,5
Hamming,45,336,7,normal,0.20790910720825195,0.05307602882385254,0,14,1,0
Hamming,45,336,7,anomalous,0.20790910720825195,0.05474209785461426,10,0,0,5
Hamming,45,336,8,normal,0.20566892623901367,0.05334210395812988,0,14,1,0
Hamming,45,336,8,anomalous,0.20566892623901367,0.056852102279663086,10,0,0,5
Hamming,45,336,9,normal,0.2093198299407959,0.054090023040771484,0,14,1,0
Hamming,45,336,9,anomalous,0.2093198299407959,0.05710792541503906,10,0,0,5
Hamming,45,336,10,normal,0.2045280933380127,0.053415775299072266,0,13,2,0
Hamming,45,336,10,anomalous,0.2045280933380127,0.056359052658081055,10,0,0,5
Hamming,50,336,1,normal,0.22043704986572266,0.05720090866088867,0,14,1,0
Hamming,50,336,1,anomalous,0.22043704986572266,0.06087613105773926,5,0,0,10
Hamming,50,336,2,normal,0.23068714141845703,0.05724501609802246,0,14,1,0
Hamming,50,336,2,anomalous,0.23068714141845703,0.06228804588317871,6,0,0,9
Hamming,50,336,3,normal,0.2194349765777588,0.056777000427246094,0,14,1,0
Hamming,50,336,3,anomalous,0.2194349765777588,0.06222414970397949,6,0,0,9
Hamming,50,336,4,normal,0.22001981735229492,0.05705690383911133,0,13,2,0
Hamming,50,336,4,anomalous,0.22001981735229492,0.06048989295959473,8,0,0,7
Hamming,50,336,5,normal,0.22473812103271484,0.05784797668457031,0,13,2,0
Hamming,50,336,5,anomalous,0.22473812103271484,0.06135296821594238,9,0,0,6
Hamming,50,336,6,normal,0.2194232940673828,0.057409048080444336,0,13,2,0
Hamming,50,336,6,anomalous,0.2194232940673828,0.061009883880615234,9,0,0,6
Hamming,50,336,7,normal,0.2208876609802246,0.056921958923339844,0,13,2,0
Hamming,50,336,7,anomalous,0.2208876609802246,0.06092119216918945,9,0,0,6
Hamming,50,336,8,normal,0.22651886940002441,0.05764007568359375,0,13,2,0
Hamming,50,336,8,anomalous,0.22651886940002441,0.060957908630371094,9,0,0,6
Hamming,50,336,9,normal,0.2190248966217041,0.05702829360961914,0,13,2,0
Hamming,50,336,9,anomalous,0.2190248966217041,0.0611116886138916,9,0,0,6
Hamming,50,336,10,normal,0.2195889949798584,0.05684018135070801,0,13,2,0
Hamming,50,336,10,anomalous,0.2195889949798584,0.060456275939941406,9,0,0,6
Hamming,5,480,1,normal,0.0845632553100586,0.018382787704467773,0,10,0,0
Hamming,5,480,1,anomalous,0.0845632553100586,0.01868414878845215,0,0,0,10
Hamming,5,480,2,normal,0.07451915740966797,0.01841282844543457,0,10,0,0
Hamming,5,480,2,anomalous,0.07451915740966797,0.01879596710205078,0,0,0,10
Hamming,5,480,3,normal,0.07522821426391602,0.01875615119934082,0,10,0,0
Hamming,5,480,3,anomalous,0.07522821426391602,0.01865386962890625,0,0,0,10
Hamming,5,480,4,normal,0.07472801208496094,0.018526077270507812,0,10,0,0
Hamming,5,480,4,anomalous,0.07472801208496094,0.018836021423339844,0,0,0,10
Hamming,5,480,5,normal,0.07521367073059082,0.0187227725982666,0,6,4,0
Hamming,5,480,5,anomalous,0.07521367073059082,0.01869797706604004,5,0,0,5
Hamming,5,480,6,normal,0.07620382308959961,0.018609046936035156,0,6,4,0
Hamming,5,480,6,anomalous,0.07620382308959961,0.018538951873779297,5,0,0,5
Hamming,5,480,7,normal,0.07484292984008789,0.0183260440826416,0,6,4,0
Hamming,5,480,7,anomalous,0.07484292984008789,0.019332170486450195,5,0,0,5
Hamming,5,480,8,normal,0.07452774047851562,0.018507003784179688,0,6,4,0
Hamming,5,480,8,anomalous,0.07452774047851562,0.018822908401489258,5,0,0,5
Hamming,5,480,9,normal,0.08380317687988281,0.018691062927246094,0,6,4,0
Hamming,5,480,9,anomalous,0.08380317687988281,0.018930912017822266,5,0,0,5
Hamming,5,480,10,normal,0.07706499099731445,0.018535852432250977,0,6,4,0
Hamming,5,480,10,anomalous,0.07706499099731445,0.01888275146484375,5,0,0,5
Hamming,10,480,1,normal,0.08567023277282715,0.021429061889648438,0,10,0,0
Hamming,10,480,1,anomalous,0.08567023277282715,0.021765947341918945,4,0,0,6
Hamming,10,480,2,normal,0.08350491523742676,0.02156972885131836,0,10,0,0
Hamming,10,480,2,anomalous,0.08350491523742676,0.022260189056396484,4,0,0,6
Hamming,10,480,3,normal,0.08446288108825684,0.02147507667541504,0,10,0,0
Hamming,10,480,3,anomalous,0.08446288108825684,0.021578073501586914,5,0,0,5
Hamming,10,480,4,normal,0.08460593223571777,0.021680831909179688,0,10,0,0
Hamming,10,480,4,anomalous,0.08460593223571777,0.02182793617248535,5,0,0,5
Hamming,10,480,5,normal,0.08405470848083496,0.021498918533325195,0,10,0,0
Hamming,10,480,5,anomalous,0.08405470848083496,0.02135610580444336,5,0,0,5
Hamming,10,480,6,normal,0.08902215957641602,0.021567106246948242,0,10,0,0
Hamming,10,480,6,anomalous,0.08902215957641602,0.022150754928588867,5,0,0,5
Hamming,10,480,7,normal,0.08548498153686523,0.022845029830932617,0,10,0,0
Hamming,10,480,7,anomalous,0.08548498153686523,0.02157902717590332,5,0,0,5
Hamming,10,480,8,normal,0.08392715454101562,0.021298885345458984,0,8,2,0
Hamming,10,480,8,anomalous,0.08392715454101562,0.0212860107421875,7,0,0,3
Hamming,10,480,9,normal,0.08352828025817871,0.02136683464050293,0,8,2,0
Hamming,10,480,9,anomalous,0.08352828025817871,0.021573781967163086,7,0,0,3
Hamming,10,480,10,normal,0.08414697647094727,0.021377086639404297,0,8,2,0
Hamming,10,480,10,anomalous,0.08414697647094727,0.021428823471069336,7,0,0,3
Hamming,15,480,1,normal,0.09497523307800293,0.02421712875366211,0,9,1,0
Hamming,15,480,1,anomalous,0.09497523307800293,0.024400949478149414,4,0,0,6
Hamming,15,480,2,normal,0.09356808662414551,0.02452993392944336,0,9,1,0
Hamming,15,480,2,anomalous,0.09356808662414551,0.02432990074157715,4,0,0,6
Hamming,15,480,3,normal,0.0999290943145752,0.024637222290039062,0,9,1,0
Hamming,15,480,3,anomalous,0.0999290943145752,0.025043249130249023,6,0,0,4
Hamming,15,480,4,normal,0.0959022045135498,0.024387836456298828,0,9,1,0
Hamming,15,480,4,anomalous,0.0959022045135498,0.024386882781982422,7,0,0,3
Hamming,15,480,5,normal,0.09395885467529297,0.0243380069732666,0,9,1,0
Hamming,15,480,5,anomalous,0.09395885467529297,0.024463891983032227,7,0,0,3
Hamming,15,480,6,normal,0.09305477142333984,0.024713993072509766,0,9,1,0
Hamming,15,480,6,anomalous,0.09305477142333984,0.024507761001586914,7,0,0,3
Hamming,15,480,7,normal,0.09357190132141113,0.025346040725708008,0,9,1,0
Hamming,15,480,7,anomalous,0.09357190132141113,0.024384021759033203,7,0,0,3
Hamming,15,480,8,normal,0.09385395050048828,0.02426600456237793,0,9,1,0
Hamming,15,480,8,anomalous,0.09385395050048828,0.024173736572265625,7,0,0,3
Hamming,15,480,9,normal,0.09334325790405273,0.024432897567749023,0,9,1,0
Hamming,15,480,9,anomalous,0.09334325790405273,0.03035902976989746,7,0,0,3
Hamming,15,480,10,normal,0.09344005584716797,0.02415776252746582,0,8,2,0
Hamming,15,480,10,anomalous,0.09344005584716797,0.025304079055786133,7,0,0,3
Hamming,20,480,1,normal,0.1043860912322998,0.026935815811157227,0,10,0,0
Hamming,20,480,1,anomalous,0.1043860912322998,0.0277402400970459,5,0,0,5
Hamming,20,480,2,normal,0.10415196418762207,0.0268707275390625,0,9,1,0
Hamming,20,480,2,anomalous,0.10415196418762207,0.029787063598632812,6,0,0,4
Hamming,20,480,3,normal,0.10237526893615723,0.027189016342163086,0,9,1,0
Hamming,20,480,3,anomalous,0.10237526893615723,0.028728008270263672,6,0,0,4
Hamming,20,480,4,normal,0.10325980186462402,0.027133941650390625,0,9,1,0
Hamming,20,480,4,anomalous,0.10325980186462402,0.027219057083129883,6,0,0,4
Hamming,20,480,5,normal,0.10363101959228516,0.026894092559814453,0,9,1,0
Hamming,20,480,5,anomalous,0.10363101959228516,0.03440403938293457,6,0,0,4
Hamming,20,480,6,normal,0.10711884498596191,0.028110027313232422,0,9,1,0
Hamming,20,480,6,anomalous,0.10711884498596191,0.027553081512451172,6,0,0,4
Hamming,20,480,7,normal,0.10251617431640625,0.0269010066986084,0,9,1,0
Hamming,20,480,7,anomalous,0.10251617431640625,0.0273439884185791,6,0,0,4
Hamming,20,480,8,normal,0.103363037109375,0.02693796157836914,0,9,1,0
Hamming,20,480,8,anomalous,0.103363037109375,0.02744007110595703,7,0,0,3
Hamming,20,480,9,normal,0.10392403602600098,0.0281369686126709,0,9,1,0
Hamming,20,480,9,anomalous,0.10392403602600098,0.027122020721435547,7,0,0,3
Hamming,20,480,10,normal,0.10455012321472168,0.026937007904052734,0,9,1,0
Hamming,20,480,10,anomalous,0.10455012321472168,0.0274350643157959,7,0,0,3
Hamming,25,480,1,normal,0.11407899856567383,0.03646421432495117,0,10,0,0
Hamming,25,480,1,anomalous,0.11407899856567383,0.030682086944580078,6,0,0,4
Hamming,25,480,2,normal,0.1151740550994873,0.0298459529876709,0,10,0,0
Hamming,25,480,2,anomalous,0.1151740550994873,0.03042888641357422,6,0,0,4
Hamming,25,480,3,normal,0.11365580558776855,0.029855012893676758,0,10,0,0
Hamming,25,480,3,anomalous,0.11365580558776855,0.0299379825592041,6,0,0,4
Hamming,25,480,4,normal,0.11352777481079102,0.030193328857421875,0,10,0,0
Hamming,25,480,4,anomalous,0.11352777481079102,0.030440092086791992,6,0,0,4
Hamming,25,480,5,normal,0.1140279769897461,0.029936790466308594,0,9,1,0
Hamming,25,480,5,anomalous,0.1140279769897461,0.030490875244140625,6,0,0,4
Hamming,25,480,6,normal,0.1121678352355957,0.029824018478393555,0,9,1,0
Hamming,25,480,6,anomalous,0.1121678352355957,0.03023695945739746,7,0,0,3
Hamming,25,480,7,normal,0.12476706504821777,0.030127763748168945,0,9,1,0
Hamming,25,480,7,anomalous,0.12476706504821777,0.030582189559936523,7,0,0,3
Hamming,25,480,8,normal,0.11286711692810059,0.030023813247680664,0,9,1,0
Hamming,25,480,8,anomalous,0.11286711692810059,0.03055405616760254,7,0,0,3
Hamming,25,480,9,normal,0.1130228042602539,0.030447006225585938,0,9,1,0
Hamming,25,480,9,anomalous,0.1130228042602539,0.030083179473876953,7,0,0,3
Hamming,25,480,10,normal,0.1136922836303711,0.03182196617126465,0,9,1,0
Hamming,25,480,10,anomalous,0.1136922836303711,0.03038191795349121,7,0,0,3
